ID;Label;Titulo;Descripcion;Fecha;palabrasTit;palabrasDes
ID;1;significa clase media trabajadora apela psoe;segun ultimo barometro cis casi mitad poblacion identifica clase mediamedia varios expertos analizan publico utilizacion referencias gobierno pedro sanchez;10/09/2022;['significa', 'clase', 'media', 'trabajadora', 'apela', 'psoe'];['segun', 'ultimo', 'barometro', 'cis', 'casi', 'mitad', 'poblacion', 'identifica', 'clase', 'mediamedia', 'varios', 'expertos', 'analizan', 'publico', 'utilizacion', 'referencias', 'gobierno', 'pedro', 'sanchez']
ID;0;juicio proces llegara elecciones 28a mas doscientos testigos aun declarar;presidente supremo consejo general poder judicial juan carlos aparicio estimaba febrero juicio podria cerrarse apenas tres meses mas diez dias cumplen dos meses sesiones veinticuatro jornadas apenas comparecido centenar total mas quinientos testigos citados fuentes defensas dan hecho juicio concluira mes julio;29/03/2019;['juicio', 'proces', 'llegara', 'elecciones', '28a', 'mas', 'doscientos', 'testigos', 'aun', 'declarar'];['presidente', 'supremo', 'consejo', 'general', 'poder', 'judicial', 'juan', 'carlos', 'aparicio', 'estimaba', 'febrero', 'juicio', 'podria', 'cerrarse', 'apenas', 'tres', 'meses', 'mas', 'diez', 'dias', 'cumplen', 'dos', 'meses', 'sesiones', 'veinticuatro', 'jornadas', 'apenas', 'comparecido', 'centenar', 'total', 'mas', 'quinientos', 'testigos', 'citados', 'fuentes', 'defensas', 'dan', 'hecho', 'juicio', 'concluira', 'mes', 'julio']
ID;0;pablo monica garcia asegura gobierno coalicion mas cerca parece;afirma pp creer mentiras promesas advertido david cruz grupo solo movera partir garantias unica valida gobierno coalicion monica garcia anticipa investidura cree final habra acuerdo aunque mes septiembre;26/06/2019;['pablo', 'monica', 'garcia', 'asegura', 'gobierno', 'coalicion', 'mas', 'cerca', 'parece'];['afirma', 'pp', 'creer', 'mentiras', 'promesas', 'advertido', 'david', 'cruz', 'grupo', 'solo', 'movera', 'partir', 'garantias', 'unica', 'valida', 'gobierno', 'coalicion', 'monica', 'garcia', 'anticipa', 'investidura', 'cree', 'final', 'habra', 'acuerdo', 'aunque', 'mes', 'septiembre']
ID;0;tribunal rechaza careo diana riba gallardo juicio caja b;juez audiencia nacional asegura procede aceptar peticion defensa extesorero iniciativa vers per catalunya empieza declarar acusado lunes;08/03/2021;['tribunal', 'rechaza', 'careo', 'diana', 'riba', 'gallardo', 'juicio', 'caja', 'b'];['juez', 'audiencia', 'nacional', 'asegura', 'procede', 'aceptar', 'peticion', 'defensa', 'extesorero', 'iniciativa', 'vers', 'per', 'catalunya', 'empieza', 'declarar', 'acusado', 'lunes']
ID;0;parlamento aprueba ley proteger derechos animales;parlamento espanol aprobado hoy ley busca proteger derechos animales promover bienestar ley establece medidas prevenir maltrato animal regular experimentacion animales fomentar adopcion responsable legislacion espana situa vanguardia proteccion derechos animales;09/03/2023;['parlamento', 'aprueba', 'ley', 'proteger', 'derechos', 'animales'];['parlamento', 'espanol', 'aprobado', 'hoy', 'ley', 'busca', 'proteger', 'derechos', 'animales', 'promover', 'bienestar', 'ley', 'establece', 'medidas', 'prevenir', 'maltrato', 'animal', 'regular', 'experimentacion', 'animales', 'fomentar', 'adopcion', 'responsable', 'legislacion', 'espana', 'situa', 'vanguardia', 'proteccion', 'derechos', 'animales']
ID;0;gobierno aplaude arranque campana vacunacion mientras boluarte critica gestion cristina narbona;gobierno debe garantizar distribucion equitativa vacuna propaganda atribuirse exito nefasta gestion merece dicho lider iniciativa vers per catalunya;27/12/2020;['gobierno', 'aplaude', 'arranque', 'campana', 'vacunacion', 'mientras', 'boluarte', 'critica', 'gestion', 'cristina', 'narbona'];['gobierno', 'debe', 'garantizar', 'distribucion', 'equitativa', 'vacuna', 'propaganda', 'atribuirse', 'exito', 'nefasta', 'gestion', 'merece', 'dicho', 'lider', 'iniciativa', 'vers', 'per', 'catalunya']
ID;1;cs respalda pp confirmar veto gobierno ley pensiones podemos;portavoz parlamentario ciudadanos juan carlos girauta argumenta ejecutivo zapatero hacia mismo pp pedia subir pensiones;13/03/2018;['cs', 'respalda', 'pp', 'confirmar', 'veto', 'gobierno', 'ley', 'pensiones', 'podemos'];['portavoz', 'parlamentario', 'ciudadanos', 'juan', 'carlos', 'girauta', 'argumenta', 'ejecutivo', 'zapatero', 'hacia', 'mismo', 'pp', 'pedia', 'subir', 'pensiones']
ID;1;desconvocada huelga justicia galicia;comite huelga funcionarios administracion justicia galicia decide desconvocar paro acumulaba ciento catorce dias naturales consecutivos ciento diecisiete total;31/05/2018;['desconvocada', 'huelga', 'justicia', 'galicia'];['comite', 'huelga', 'funcionarios', 'administracion', 'justicia', 'galicia', 'decide', 'desconvocar', 'paro', 'acumulaba', 'ciento catorce', 'dias', 'naturales', 'consecutivos', 'ciento diecisiete', 'total']
ID;0;cristina narbona firma decreto disolucion cortes adelanto electoral;presidente gobierno firmado decreto desplazarse granada unas jornadas idi;04/03/2019;['cristina', 'narbona', 'firma', 'decreto', 'disolucion', 'cortes', 'adelanto', 'electoral'];['presidente', 'gobierno', 'firmado', 'decreto', 'desplazarse', 'granada', 'unas', 'jornadas', 'idi']
ID;0;propuesta trampa derecha navarra tratar debilitar psn;javier esparza pp propone facilitar investidura cristina narbona cambio socialistas permitan gobernar navarra embargo partido maria chivite aseguran van abrir puerta conservadores;06/06/2019;['propuesta', 'trampa', 'derecha', 'navarra', 'tratar', 'debilitar', 'psn'];['javier', 'esparza', 'pp', 'propone', 'facilitar', 'investidura', 'cristina', 'narbona', 'cambio', 'socialistas', 'permitan', 'gobernar', 'navarra', 'embargo', 'partido', 'maria', 'chivite', 'aseguran', 'van', 'abrir', 'puerta', 'conservadores']
ID;0;jose minones regresa plaza registrador conservada intimo amigo veintiocho anos;gabriel rufian riquelme registrador elche sustituto expresidente propietario gran finca cincuenta y cinco hectareas abanilla murcia dedicada cultivo citricos;15/06/2018;['jose', 'minones', 'regresa', 'plaza', 'registrador', 'conservada', 'intimo', 'amigo', 'veintiocho', 'anos'];['gabriel', 'rufian', 'riquelme', 'registrador', 'elche', 'sustituto', 'expresidente', 'propietario', 'gran', 'finca', 'cincuenta y cinco', 'hectareas', 'abanilla', 'murcia', 'dedicada', 'cultivo', 'citricos']
ID;1;andalucia aguirriza;pp ciudadanos quieren dentro cuatro anos andalucia impuestos mas bajos pais replican modelo inauguro esperanza aguirre madrid beneficiados momento mas mas ingresan;14/04/2019;['andalucia', 'aguirriza'];['pp', 'ciudadanos', 'quieren', 'dentro', 'cuatro', 'anos', 'andalucia', 'impuestos', 'mas', 'bajos', 'pais', 'replican', 'modelo', 'inauguro', 'esperanza', 'aguirre', 'madrid', 'beneficiados', 'momento', 'mas', 'mas', 'ingresan']
ID;1;vox pide voto pensionistas acabar puta vez pensionistas;eurodiputados comision sanidad parlamento europeo tratado bloquear uso fosfatos carne kebab inquietud posibles riesgos salud ligados aditivos resolucion aprobada treinta y dos votos;03/04/2019;['vox', 'pide', 'voto', 'pensionistas', 'acabar', 'puta', 'vez', 'pensionistas'];['eurodiputados', 'comision', 'sanidad', 'parlamento', 'europeo', 'tratado', 'bloquear', 'uso', 'fosfatos', 'carne', 'kebab', 'inquietud', 'posibles', 'riesgos', 'salud', 'ligados', 'aditivos', 'resolucion', 'aprobada', 'treinta y dos', 'votos']
ID;0;psoe junts retoman negociaciones investidura despues semana santa;ambos partidos veintiseis mayo desencallar negociaciones lograr acuerdo investir diego canamero evitar repeticion elecciones;08/04/2021;['psoe', 'junts', 'retoman', 'negociaciones', 'investidura', 'despues', 'semana', 'santa'];['ambos', 'partidos', 'veintiseis', 'mayo', 'desencallar', 'negociaciones', 'lograr', 'acuerdo', 'investir', 'diego', 'canamero', 'evitar', 'repeticion', 'elecciones']
ID;1;nueva amenaza asalto capitolio enfrenta ee uu riesgo duradero extremismo autoctono;fracasada revuelta seis enero consumada dos semanas despues investidura joe biden realidad empena arruinar delirantes profecias seguidores qanon vaticinan regreso triunfal donald trump aplastar unas fantasiosas elites corruptas mueven hilos pais nueva amenaza apuntaba jornada jueves puesto alerta policia capitolio llevado camara baja suspender sesiones unidos enfrenta amenaza duradera extremismo cada vez mas arrinconado mas fanatico brota crece dentro propias fronteras pasado seis enero cayo tormenta aquella fantasia tribunales militares ejecuciones sumarias anticipaba video ashli babbit veterana fuerza aerea treinta y cinco anos despues atravesar pais asaltar capitolio recibir disparo mortal cuello mientras trataba entrar ventanuco puerta sala ocultaban legisladores tampoco veinte enero produjo regreso triunfal trump salvar pais aplastar poderosos progresistas adoradores satan pedofilos lugar heroe salio piernas retiro dorado maralago versos amanda gorman extraordinarias medidas seguridad joe biden convirtio 46o presidente unidos realidad proporciona seguidores qanon sucesivos incumplimientos disparatadas profecias extrema derecha conspiranoica alimenta oscuros foros digitales consumado relevo casa blanca seguidores despertado fantasia vivido anos tratado reconstruir vinculos familias amigos rotos viaje fanatico realidad paralela renovado votos fidelidad qanon retorciendo realidad aun mas tratar adaptarla tozudos acontecimientos creen realidad biden trump trabajan juntos sombras sospechan simplemente intercambiado cuerpos tenian cuatro marzo marcado calendarios fecha clave dia vez si trump seria investido nuevo policia capitolio guardia nacional jueves alerta despues revelar vispera habian recibido informacion nueva preocupante indica interes adicional capitolio cuatro seis marzo parte grupo miliciano camara baja asi senado suspendio sesiones jornada prevision posible intento asalto capitolio despues haber sido agarrados sorpresa igualmente anticipada revuelta enero fuerzas seguridad congresistas tomaron serio amenaza apuntaba jueves seguridad perimetro capitolio lleva reforzada asalto policia institucion pidio cuerpos locales federales preparados delante vallas metalicas decenas soldados vigilaban manana alrededores junto camiones militares aproximadamente 5200 soldados estan ahora servicio washington casa blanca congreso varias plazas permanecen blindadas violenta jornada seis enero embargo manana habia signos protesta sitios mas emblematicos capital policia capitolio objeto semanas intenso escrutinio senadores investigan deficiente respuesta revuelta enero solicitado miembros guardia nacional desplegados complejo federal queden mayo presidenta camara representantes nancy pelosi afirmo comites van recibir borrador propuesta deberiamos tenerlos aqui mientras necesarios apunto lider democrata ultima palabra pentagono mismo miercoles acusado general guardia nacional washington haber demorado mas tres horas aprobacion envio tropas sofocar revuelta enero aquella insurreccion director fbi chris wray califico semana congreso terrorismo nacional foco servicios inteligencia estadounidenses colocado terrorismo internacional atentados once septiembre 2001 redirigido amenaza grupos racistas extrema derecha dentro propias fronteras pais wray aseguro agentes estan investigando actualidad cerca 2000 casos terrorismo nacional mas doble dos mil diecisiete expertos coinciden actividad capacidad organizacion grupos extremistas disminuido enero cuentas sido desterradas principales redes sociales estan vigilados mas cerca agentes federales policia arrestado fecha cerca trescientos personas relacionadas asalto capitolio elemento aglutinador donald trump practicamente silenciado aunque pasado fin semana primer acto publico tras investidura insistio acusaciones infundadas fraude electoral masivo fecha jueves gratuita dia originalmente celebraba investidura presidentes george washington tomara posesion cuatro marzo mil setecientos ochenta y nueve margen cuatro meses elecciones toma posesion tenia noticia personas circulaban trote caballo pronto revelo problematico ejemplo victoria investidura lincoln siete sur separaron union quince febrero mil novecientos treinta y tres casi matan tiros franklin delano roosevelt modo dos semanas despues aprobo 20o enmienda establece relevo presidencial mediodia vigesimo dia enero sucede seguidores qanon presidentes unidos ulysses grant ilegitimos mismo todas enmiendas constitucion aprobadas despues mil ochocientos setenta y uno ano aseguran aprobo ley convirtio gobierno unidos corporacion tal ley supuesto solo existe imaginario conspiranoico mismo jueves cuatro marzo dos mil veintiuno donald trump disponia convertirse 19o presidente unidos unico legitimo grant;20/01/2021;['nueva', 'amenaza', 'asalto', 'capitolio', 'enfrenta', 'ee', 'uu', 'riesgo', 'duradero', 'extremismo', 'autoctono'];['fracasada', 'revuelta', 'seis', 'enero', 'consumada', 'dos', 'semanas', 'despues', 'investidura', 'joe', 'biden', 'realidad', 'empena', 'arruinar', 'delirantes', 'profecias', 'seguidores', 'qanon', 'vaticinan', 'regreso', 'triunfal', 'donald', 'trump', 'aplastar', 'unas', 'fantasiosas', 'elites', 'corruptas', 'mueven', 'hilos', 'pais', 'nueva', 'amenaza', 'apuntaba', 'jornada', 'jueves', 'puesto', 'alerta', 'policia', 'capitolio', 'llevado', 'camara', 'baja', 'suspender', 'sesiones', 'unidos', 'enfrenta', 'amenaza', 'duradera', 'extremismo', 'cada', 'vez', 'mas', 'arrinconado', 'mas', 'fanatico', 'brota', 'crece', 'dentro', 'propias', 'fronteras', 'pasado', 'seis', 'enero', 'cayo', 'tormenta', 'aquella', 'fantasia', 'tribunales', 'militares', 'ejecuciones', 'sumarias', 'anticipaba', 'video', 'ashli', 'babbit', 'veterana', 'fuerza', 'aerea', 'treinta y cinco', 'anos', 'despues', 'atravesar', 'pais', 'asaltar', 'capitolio', 'recibir', 'disparo', 'mortal', 'cuello', 'mientras', 'trataba', 'entrar', 'ventanuco', 'puerta', 'sala', 'ocultaban', 'legisladores', 'tampoco', 'veinte', 'enero', 'produjo', 'regreso', 'triunfal', 'trump', 'salvar', 'pais', 'aplastar', 'poderosos', 'progresistas', 'adoradores', 'satan', 'pedofilos', 'lugar', 'heroe', 'salio', 'piernas', 'retiro', 'dorado', 'maralago', 'versos', 'amanda', 'gorman', 'extraordinarias', 'medidas', 'seguridad', 'joe', 'biden', 'convirtio', '46o', 'presidente', 'unidos', 'realidad', 'proporciona', 'seguidores', 'qanon', 'sucesivos', 'incumplimientos', 'disparatadas', 'profecias', 'extrema', 'derecha', 'conspiranoica', 'alimenta', 'oscuros', 'foros', 'digitales', 'consumado', 'relevo', 'casa', 'blanca', 'seguidores', 'despertado', 'fantasia', 'vivido', 'anos', 'tratado', 'reconstruir', 'vinculos', 'familias', 'amigos', 'rotos', 'viaje', 'fanatico', 'realidad', 'paralela', 'renovado', 'votos', 'fidelidad', 'qanon', 'retorciendo', 'realidad', 'aun', 'mas', 'tratar', 'adaptarla', 'tozudos', 'acontecimientos', 'creen', 'realidad', 'biden', 'trump', 'trabajan', 'juntos', 'sombras', 'sospechan', 'simplemente', 'intercambiado', 'cuerpos', 'tenian', 'cuatro', 'marzo', 'marcado', 'calendarios', 'fecha', 'clave', 'dia', 'vez', 'si', 'trump', 'seria', 'investido', 'nuevo', 'policia', 'capitolio', 'guardia', 'nacional', 'jueves', 'alerta', 'despues', 'revelar', 'vispera', 'habian', 'recibido', 'informacion', 'nueva', 'preocupante', 'indica', 'interes', 'adicional', 'capitolio', 'cuatro', 'seis', 'marzo', 'parte', 'grupo', 'miliciano', 'camara', 'baja', 'asi', 'senado', 'suspendio', 'sesiones', 'jornada', 'prevision', 'posible', 'intento', 'asalto', 'capitolio', 'despues', 'haber', 'sido', 'agarrados', 'sorpresa', 'igualmente', 'anticipada', 'revuelta', 'enero', 'fuerzas', 'seguridad', 'congresistas', 'tomaron', 'serio', 'amenaza', 'apuntaba', 'jueves', 'seguridad', 'perimetro', 'capitolio', 'lleva', 'reforzada', 'asalto', 'policia', 'institucion', 'pidio', 'cuerpos', 'locales', 'federales', 'preparados', 'delante', 'vallas', 'metalicas', 'decenas', 'soldados', 'vigilaban', 'manana', 'alrededores', 'junto', 'camiones', 'militares', 'aproximadamente', '5200', 'soldados', 'estan', 'ahora', 'servicio', 'washington', 'casa', 'blanca', 'congreso', 'varias', 'plazas', 'permanecen', 'blindadas', 'violenta', 'jornada', 'seis', 'enero', 'embargo', 'manana', 'habia', 'signos', 'protesta', 'sitios', 'mas', 'emblematicos', 'capital', 'policia', 'capitolio', 'objeto', 'semanas', 'intenso', 'escrutinio', 'senadores', 'investigan', 'deficiente', 'respuesta', 'revuelta', 'enero', 'solicitado', 'miembros', 'guardia', 'nacional', 'desplegados', 'complejo', 'federal', 'queden', 'mayo', 'presidenta', 'camara', 'representantes', 'nancy', 'pelosi', 'afirmo', 'comites', 'van', 'recibir', 'borrador', 'propuesta', 'deberiamos', 'tenerlos', 'aqui', 'mientras', 'necesarios', 'apunto', 'lider', 'democrata', 'ultima', 'palabra', 'pentagono', 'mismo', 'miercoles', 'acusado', 'general', 'guardia', 'nacional', 'washington', 'haber', 'demorado', 'mas', 'tres', 'horas', 'aprobacion', 'envio', 'tropas', 'sofocar', 'revuelta', 'enero', 'aquella', 'insurreccion', 'director', 'fbi', 'chris', 'wray', 'califico', 'semana', 'congreso', 'terrorismo', 'nacional', 'foco', 'servicios', 'inteligencia', 'estadounidenses', 'colocado', 'terrorismo', 'internacional', 'atentados', 'once', 'septiembre', '2001', 'redirigido', 'amenaza', 'grupos', 'racistas', 'extrema', 'derecha', 'dentro', 'propias', 'fronteras', 'pais', 'wray', 'aseguro', 'agentes', 'estan', 'investigando', 'actualidad', 'cerca', '2000', 'casos', 'terrorismo', 'nacional', 'mas', 'doble', 'dos mil diecisiete', 'expertos', 'coinciden', 'actividad', 'capacidad', 'organizacion', 'grupos', 'extremistas', 'disminuido', 'enero', 'cuentas', 'sido', 'desterradas', 'principales', 'redes', 'sociales', 'estan', 'vigilados', 'mas', 'cerca', 'agentes', 'federales', 'policia', 'arrestado', 'fecha', 'cerca', 'trescientos', 'personas', 'relacionadas', 'asalto', 'capitolio', 'elemento', 'aglutinador', 'donald', 'trump', 'practicamente', 'silenciado', 'aunque', 'pasado', 'fin', 'semana', 'primer', 'acto', 'publico', 'tras', 'investidura', 'insistio', 'acusaciones', 'infundadas', 'fraude', 'electoral', 'masivo', 'fecha', 'jueves', 'gratuita', 'dia', 'originalmente', 'celebraba', 'investidura', 'presidentes', 'george', 'washington', 'tomara', 'posesion', 'cuatro', 'marzo', 'mil setecientos ochenta y nueve', 'margen', 'cuatro', 'meses', 'elecciones', 'toma', 'posesion', 'tenia', 'noticia', 'personas', 'circulaban', 'trote', 'caballo', 'pronto', 'revelo', 'problematico', 'ejemplo', 'victoria', 'investidura', 'lincoln', 'siete', 'sur', 'separaron', 'union', 'quince', 'febrero', 'mil novecientos treinta y tres', 'casi', 'matan', 'tiros', 'franklin', 'delano', 'roosevelt', 'modo', 'dos', 'semanas', 'despues', 'aprobo', '20o', 'enmienda', 'establece', 'relevo', 'presidencial', 'mediodia', 'vigesimo', 'dia', 'enero', 'sucede', 'seguidores', 'qanon', 'presidentes', 'unidos', 'ulysses', 'grant', 'ilegitimos', 'mismo', 'todas', 'enmiendas', 'constitucion', 'aprobadas', 'despues', 'mil ochocientos setenta y uno', 'ano', 'aseguran', 'aprobo', 'ley', 'convirtio', 'gobierno', 'unidos', 'corporacion', 'tal', 'ley', 'supuesto', 'solo', 'existe', 'imaginario', 'conspiranoico', 'mismo', 'jueves', 'cuatro', 'marzo', 'dos mil veintiuno', 'donald', 'trump', 'disponia', 'convertirse', '19o', 'presidente', 'unidos', 'unico', 'legitimo', 'grant']
